=== Getting Over It 连续跟踪数据 ===
导出时间: 14/9/2025 21:03:01
数据点数: 469
采样频率: 50Hz
记录时长: 15.60秒

# 数据格式: CSV - 鼠标移动-物理响应分析
# 鼠标输入(2DOF): mouseX, mouseY
# 物理状态(6DOF): playerX, playerY, velocityX, velocityY, hammerAngle, hammerAngularVel, isGrounded
# 鼠标移动分析: mouseDeltaX, mouseDeltaY, mouseMoveDistance, mouseMoveSpeed
# 物理响应分析: positionDelta, velocityDelta, angleDelta, physicsResponseDelay
# 注意: Getting Over It的控制完全基于鼠标移动，没有按钮输入

timestamp,deltaTime,mouseX,mouseY,playerX,playerY,velocityX,velocityY,hammerAngle,hammerAngularVel,isGrounded,mouseDeltaX,mouseDeltaY,mouseMoveDistance,mouseMoveSpeed,positionDelta,velocityDelta,angleDelta,physicsResponseDelay
17.291,0.0000,639.0,360.0,-30.300,-2.394,0.000,0.000,-169.48,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
17.324,0.0333,639.0,360.0,-30.300,-2.394,0.000,0.000,-169.48,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.004,0.00
17.358,0.0334,639.0,360.0,-30.300,-2.394,0.000,0.000,-169.47,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.002,0.00
17.391,0.0333,639.0,360.0,-30.300,-2.394,0.000,0.000,-169.47,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.001,0.00
17.424,0.0333,639.0,360.0,-30.300,-2.394,0.000,0.000,-169.47,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.002,0.00
17.458,0.0333,640.0,360.0,-30.300,-2.394,0.000,0.000,-169.47,0.000,1,1.00,0.00,1.00,30.00,0.0000,0.0000,0.002,0.00
17.491,0.0333,640.0,359.0,-30.300,-2.394,0.000,0.000,-169.58,0.000,1,0.00,-1.00,1.00,30.01,0.0000,0.0000,-0.114,0.00
17.524,0.0333,639.0,359.0,-30.300,-2.394,0.000,0.000,-171.83,0.000,1,-1.00,0.00,1.00,30.00,0.0000,0.0000,-2.251,0.00
17.558,0.0333,639.0,360.0,-30.300,-2.394,0.000,0.000,-177.50,-0.001,1,0.00,1.00,1.00,30.01,0.0000,0.0000,-5.662,0.00
17.591,0.0334,639.0,359.0,-30.300,-2.394,0.000,0.000,178.45,0.001,1,0.00,-1.00,1.00,29.98,0.0000,0.0000,-4.049,0.00
17.624,0.0333,639.0,359.0,-30.300,-2.394,0.000,0.000,176.59,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-1.868,0.00
17.658,0.0333,640.0,359.0,-30.300,-2.393,0.000,0.000,175.06,-0.001,1,1.00,0.00,1.00,30.02,0.0000,0.0000,-1.526,0.00
17.691,0.0333,639.0,359.0,-30.300,-2.393,0.000,0.000,173.01,0.001,1,-1.00,0.00,1.00,29.99,0.0000,0.0000,-2.052,0.00
17.724,0.0333,639.0,359.0,-30.300,-2.393,0.000,0.000,167.71,0.000,1,0.00,0.00,0.00,0.00,0.0001,0.0000,-5.297,0.00
17.758,0.0334,639.0,359.0,-30.299,-2.393,0.000,0.000,151.08,0.000,1,0.00,0.00,0.00,0.00,0.0004,0.0000,-16.634,0.00
17.791,0.0333,639.0,359.0,-30.298,-2.393,0.114,-0.025,133.88,0.000,1,0.00,0.00,0.00,0.00,0.0011,0.1169,-17.193,0.00
17.824,0.0333,639.0,359.0,-30.298,-2.393,0.000,0.000,126.39,0.000,1,0.00,0.00,0.00,0.00,0.0008,0.1169,-7.498,0.00
17.858,0.0333,639.0,360.0,-30.297,-2.393,0.000,0.000,115.21,0.000,1,0.00,1.00,1.00,30.00,0.0001,0.0000,-11.173,0.00
17.891,0.0333,639.0,359.0,-30.298,-2.393,0.000,0.000,96.27,0.000,1,0.00,-1.00,1.00,30.01,0.0004,0.0000,-18.942,0.00
17.924,0.0333,639.0,359.0,-30.298,-2.393,0.000,0.000,83.96,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-12.314,0.00
17.958,0.0333,639.0,359.0,-30.298,-2.393,0.000,0.000,80.48,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-3.472,0.00
17.991,0.0333,640.0,359.0,-30.298,-2.393,0.000,0.000,79.62,0.000,1,1.00,0.00,1.00,29.99,0.0000,0.0000,-0.866,0.00
18.024,0.0333,640.0,359.0,-30.298,-2.393,0.000,0.000,80.17,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.554,0.00
18.058,0.0333,640.0,359.0,-30.297,-2.393,0.000,0.000,83.53,0.000,1,0.00,0.00,0.00,0.00,0.0002,0.0000,3.355,0.00
18.091,0.0333,639.0,359.0,-30.297,-2.393,0.000,0.000,88.43,0.000,1,-1.00,0.00,1.00,30.00,0.0008,0.0000,4.899,0.00
18.124,0.0333,640.0,359.0,-30.297,-2.393,0.000,0.000,91.42,0.000,1,1.00,0.00,1.00,29.99,0.0002,0.0000,2.996,0.00
18.158,0.0333,640.0,360.0,-30.296,-2.393,0.000,0.000,92.04,0.000,1,0.00,1.00,1.00,30.01,0.0001,0.0000,0.615,0.00
18.191,0.0333,640.0,359.0,-30.296,-2.393,0.000,0.000,92.14,0.000,1,0.00,-1.00,1.00,29.99,0.0000,0.0000,0.098,0.00
18.224,0.0333,640.0,359.0,-30.296,-2.393,0.000,0.000,92.42,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.284,0.00
18.258,0.0334,640.0,359.0,-30.296,-2.393,0.000,0.000,92.51,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.093,0.00
18.291,0.0333,639.0,360.0,-30.296,-2.393,0.000,0.000,92.34,0.000,1,-1.00,1.00,1.41,42.47,0.0000,0.0000,-0.170,1.00
18.324,0.0333,639.0,360.0,-30.296,-2.393,0.000,0.000,91.41,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.932,0.00
18.358,0.0333,639.0,360.0,-30.299,-2.391,-0.174,0.113,87.09,-13.058,0,0.00,0.00,0.00,0.00,0.0034,0.2076,-4.317,0.00
18.391,0.0333,639.0,359.0,-30.309,-2.385,-0.293,0.187,77.40,-21.835,0,0.00,-1.00,1.00,30.01,0.0115,0.1396,-9.697,0.00
18.424,0.0333,639.0,360.0,-30.311,-2.384,0.000,0.000,68.46,0.000,1,0.00,1.00,1.00,29.99,0.0022,0.3471,-8.935,0.00
18.458,0.0333,639.0,360.0,-30.311,-2.384,0.000,0.000,64.06,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-4.407,0.00
18.491,0.0333,639.0,360.0,-30.311,-2.384,0.000,0.000,60.17,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-3.889,0.00
18.524,0.0333,640.0,359.0,-30.312,-2.384,-0.025,0.016,58.36,-1.850,1,1.00,-1.00,1.41,42.42,0.0003,0.0295,-1.803,1.00
18.558,0.0333,639.0,360.0,-30.318,-2.380,-0.319,0.199,58.25,-23.691,0,-1.00,1.00,1.41,42.44,0.0078,0.3463,-0.110,1.00
18.591,0.0333,639.0,360.0,-30.341,-2.368,-0.732,0.436,57.80,-53.699,0,0.00,0.00,0.00,0.00,0.0254,0.4762,-0.455,0.00
18.624,0.0333,640.0,360.0,-30.379,-2.349,-1.104,0.650,56.75,-80.033,0,1.00,0.00,1.00,30.00,0.0429,0.4290,-1.053,0.00
18.658,0.0333,640.0,360.0,-30.427,-2.327,-1.321,0.691,55.57,-93.060,0,0.00,0.00,0.00,0.00,0.0532,0.2213,-1.177,0.00
18.691,0.0333,640.0,360.0,-30.477,-2.308,-1.236,0.565,53.61,-84.905,0,0.00,0.00,0.00,0.00,0.0532,0.1521,-1.956,0.00
18.724,0.0334,640.0,360.0,-30.519,-2.293,-1.041,0.419,51.42,-70.048,0,0.00,0.00,0.00,0.00,0.0447,0.2436,-2.190,0.00
18.758,0.0333,640.0,360.0,-30.553,-2.282,-0.786,0.329,46.61,-49.347,0,0.00,0.00,0.00,0.00,0.0354,0.2699,-4.816,0.00
18.791,0.0333,640.0,360.0,-30.575,-2.276,-0.450,0.349,36.33,-25.866,0,0.00,0.00,0.00,0.00,0.0228,0.3370,-10.272,0.00
18.824,0.0333,639.0,359.0,-30.573,-2.238,0.013,1.455,35.57,3.372,0,-1.00,-1.00,1.41,42.43,0.0381,1.1993,-0.765,0.00
18.858,0.0333,639.0,360.0,-30.512,-2.134,2.782,4.204,34.22,201.606,0,0.00,1.00,1.00,30.00,0.1207,3.9015,-1.346,0.00
18.891,0.0333,640.0,360.0,-30.328,-1.928,6.156,7.282,32.13,393.062,0,1.00,0.00,1.00,30.01,0.2765,4.5667,-2.095,0.00
18.924,0.0333,639.0,359.0,-30.026,-1.641,9.497,9.279,28.60,-40.324,0,-1.00,-1.00,1.41,42.42,0.4165,3.8927,-3.528,0.00
18.958,0.0333,640.0,360.0,-29.781,-1.318,5.678,9.770,17.81,-470.273,0,1.00,1.00,1.41,42.44,0.4054,3.8500,-10.794,0.00
18.991,0.0333,639.0,360.0,-29.677,-0.973,4.772,10.221,4.05,-581.840,0,-1.00,0.00,1.00,30.00,0.3600,1.0125,-13.757,0.00
19.024,0.0333,639.0,360.0,-29.717,-0.800,-1.315,3.012,-4.06,23.152,0,0.00,0.00,0.00,0.00,0.1773,9.4348,-8.113,0.00
19.058,0.0333,639.0,360.0,-29.745,-0.761,-1.119,0.925,-5.72,27.232,0,0.00,0.00,0.00,0.00,0.0485,2.0961,-1.658,0.00
19.091,0.0333,639.0,360.0,-29.768,-0.713,-0.207,1.433,-7.69,111.738,0,0.00,0.00,0.00,0.00,0.0534,1.0445,-1.967,0.00
19.124,0.0333,639.0,360.0,-29.789,-0.671,-1.188,0.885,-9.02,188.022,0,0.00,0.00,0.00,0.00,0.0465,1.1240,-1.332,0.00
19.158,0.0333,639.0,360.0,-29.821,-0.634,-1.572,0.898,-10.46,285.626,0,0.00,0.00,0.00,0.00,0.0491,0.3840,-1.436,0.00
19.191,0.0333,639.0,360.0,-29.855,-0.588,-1.561,1.589,-12.25,301.122,0,0.00,0.00,0.00,0.00,0.0572,0.6918,-1.796,0.00
19.224,0.0334,639.0,360.0,-29.861,-0.548,0.126,0.759,-13.80,-0.016,0,0.00,0.00,0.00,0.00,0.0400,1.8797,-1.552,0.00
19.258,0.0333,639.0,360.0,-29.858,-0.530,0.061,0.372,-14.60,0.035,0,0.00,0.00,0.00,0.00,0.0179,0.3920,-0.798,0.00
19.291,0.0333,639.0,360.0,-29.856,-0.518,0.049,0.298,-15.16,0.030,0,0.00,0.00,0.00,0.00,0.0123,0.0750,-0.561,0.00
19.324,0.0333,639.0,360.0,-29.854,-0.506,0.059,0.356,-15.75,0.035,0,0.00,0.00,0.00,0.00,0.0130,0.0582,-0.592,0.00
19.358,0.0333,639.0,360.0,-29.851,-0.490,0.069,0.417,-16.47,0.040,0,0.00,0.00,0.00,0.00,0.0157,0.0618,-0.716,0.00
19.391,0.0333,639.0,360.0,-29.849,-0.477,0.038,0.234,-17.05,0.060,0,0.00,0.00,0.00,0.00,0.0134,0.1855,-0.581,0.00
19.424,0.0333,639.0,360.0,-29.848,-0.469,0.028,0.172,-17.36,0.044,0,0.00,0.00,0.00,0.00,0.0078,0.0627,-0.312,0.00
19.458,0.0333,639.0,360.0,-29.847,-0.463,0.015,0.094,-17.58,0.040,1,0.00,0.00,0.00,0.00,0.0059,0.0793,-0.219,0.00
19.491,0.0334,639.0,360.0,-29.846,-0.460,0.006,0.038,-17.70,0.032,1,0.00,0.00,0.00,0.00,0.0034,0.0559,-0.118,0.00
19.524,0.0333,639.0,360.0,-29.846,-0.458,0.001,0.005,-17.76,0.020,1,0.00,0.00,0.00,0.00,0.0017,0.0337,-0.055,0.00
19.558,0.0333,639.0,360.0,-29.846,-0.457,0.001,0.006,-17.78,0.013,1,0.00,0.00,0.00,0.00,0.0009,0.0006,-0.027,0.00
19.591,0.0333,639.0,360.0,-29.846,-0.457,0.001,0.007,-17.81,0.008,1,0.00,0.00,0.00,0.00,0.0007,0.0018,-0.023,0.00
19.624,0.0333,639.0,360.0,-29.846,-0.456,0.001,0.009,-17.83,0.004,1,0.00,0.00,0.00,0.00,0.0006,0.0012,-0.023,0.00
19.658,0.0333,639.0,360.0,-29.846,-0.456,0.002,0.012,-17.85,0.002,1,0.00,0.00,0.00,0.00,0.0006,0.0039,-0.024,0.00
19.691,0.0333,639.0,360.0,-29.845,-0.455,0.002,0.011,-17.88,0.000,1,0.00,0.00,0.00,0.00,0.0005,0.0012,-0.023,0.00
19.724,0.0333,639.0,360.0,-29.845,-0.455,0.000,-0.002,-17.88,0.004,1,0.00,0.00,0.00,0.00,0.0003,0.0139,-0.008,0.00
19.758,0.0333,639.0,360.0,-29.845,-0.454,0.002,0.013,-17.88,-0.002,1,0.00,0.00,0.00,0.00,0.0003,0.0156,0.006,0.00
19.791,0.0333,639.0,360.0,-29.845,-0.454,0.008,-0.010,-17.86,-2.638,1,0.00,0.00,0.00,0.00,0.0001,0.0239,0.017,0.00
19.824,0.0333,639.0,360.0,-29.845,-0.456,0.014,-0.077,-17.77,-9.618,1,0.00,0.00,0.00,0.00,0.0017,0.0669,0.094,0.00
19.858,0.0333,639.0,360.0,-29.846,-0.461,0.002,-0.184,-17.52,-17.878,0,0.00,0.00,0.00,0.00,0.0048,0.1072,0.248,0.00
19.891,0.0334,639.0,360.0,-29.848,-0.470,-0.021,-0.304,-17.07,-26.037,0,0.00,0.00,0.00,0.00,0.0089,0.1230,0.453,0.00
19.924,0.0333,639.0,360.0,-29.851,-0.482,-0.044,-0.417,-16.41,-33.326,0,0.00,0.00,0.00,0.00,0.0130,0.1148,0.661,0.00
19.958,0.0333,639.0,360.0,-29.855,-0.498,-0.059,-0.503,-15.56,-39.130,0,0.00,0.00,0.00,0.00,0.0165,0.0880,0.849,0.00
19.991,0.0333,639.0,360.0,-29.861,-0.519,-0.122,-0.654,-14.75,-46.019,0,0.00,0.00,0.00,0.00,0.0214,0.1627,0.811,0.00
20.024,0.0333,639.0,359.0,-29.868,-0.543,-0.129,-0.721,-13.44,-48.088,0,0.00,-1.00,1.00,29.99,0.0248,0.0680,1.303,0.00
20.058,0.0333,640.0,360.0,-29.875,-0.568,-0.126,-0.736,-12.10,-48.018,0,1.00,1.00,1.41,42.44,0.0260,0.0146,1.339,1.00
20.091,0.0334,640.0,360.0,-29.883,-0.592,-0.124,-0.729,-10.76,-46.064,0,0.00,0.00,0.00,0.00,0.0259,0.0069,1.345,0.00
20.124,0.0333,640.0,360.0,-29.890,-0.617,-0.132,-0.725,-9.42,-42.825,0,0.00,0.00,0.00,0.00,0.0257,0.0091,1.339,0.00
20.158,0.0333,639.0,360.0,-29.897,-0.642,-0.151,-0.730,-8.08,-38.514,0,-1.00,0.00,1.00,30.01,0.0259,0.0201,1.341,0.00
20.191,0.0333,640.0,359.0,-29.905,-0.667,-0.166,-0.727,-6.75,-32.146,0,1.00,-1.00,1.41,42.43,0.0261,0.0150,1.328,1.00
20.224,0.0333,640.0,360.0,-29.911,-0.688,-0.134,-0.552,-5.64,-21.033,0,0.00,1.00,1.00,30.01,0.0226,0.1776,1.112,0.00
20.258,0.0333,640.0,360.0,-29.915,-0.699,-0.025,-0.145,-5.16,-2.943,0,0.00,0.00,0.00,0.00,0.0114,0.4217,0.476,0.00
20.291,0.0334,640.0,360.0,-29.907,-0.673,0.433,1.709,-6.91,20.086,0,0.00,0.00,0.00,0.00,0.0276,1.9090,-1.751,0.00
20.324,0.0333,640.0,360.0,-29.854,-0.561,2.013,4.120,-12.82,126.450,0,0.00,0.00,0.00,0.00,0.1239,2.8827,-5.906,0.00
20.358,0.0333,639.0,360.0,-29.847,-0.441,-1.476,3.002,-18.31,362.988,0,-1.00,0.00,1.00,30.00,0.1204,3.6637,-5.494,0.00
20.391,0.0333,640.0,360.0,-29.828,-0.354,0.599,2.377,-22.18,0.001,0,1.00,0.00,1.00,30.01,0.0888,2.1675,-3.872,0.00
20.424,0.0333,640.0,360.0,-29.808,-0.285,0.564,1.884,-25.48,0.000,0,0.00,0.00,0.00,0.00,0.0720,0.4945,-3.294,0.00
20.458,0.0333,639.0,359.0,-29.792,-0.233,0.405,1.354,-27.90,0.000,0,-1.00,-1.00,1.41,42.42,0.0543,0.5531,-2.420,0.00
20.491,0.0333,640.0,360.0,-29.782,-0.200,0.222,0.743,-29.43,0.000,0,1.00,1.00,1.41,42.41,0.0339,0.6377,-1.529,0.00
20.524,0.0333,640.0,360.0,-29.777,-0.181,0.137,0.457,-30.33,0.041,0,0.00,0.00,0.00,0.00,0.0199,0.2978,-0.898,0.00
20.558,0.0333,640.0,360.0,-29.772,-0.164,0.141,0.471,-31.13,0.045,0,0.00,0.00,0.00,0.00,0.0181,0.0143,-0.802,0.00
20.591,0.0333,640.0,360.0,-29.766,-0.146,0.138,0.460,-31.93,0.048,0,0.00,0.00,0.00,0.00,0.0182,0.0110,-0.805,0.00
20.624,0.0333,640.0,360.0,-29.762,-0.130,0.120,0.399,-32.66,0.047,0,0.00,0.00,0.00,0.00,0.0167,0.0641,-0.729,0.00
20.658,0.0333,640.0,360.0,-29.757,-0.116,0.102,0.340,-33.29,0.046,0,0.00,0.00,0.00,0.00,0.0144,0.0621,-0.625,0.00
20.691,0.0333,640.0,360.0,-29.754,-0.104,0.088,0.294,-33.83,0.046,0,0.00,0.00,0.00,0.00,0.0126,0.0480,-0.543,0.00
20.724,0.0333,639.0,359.0,-29.751,-0.094,0.074,0.247,-34.30,0.046,0,-1.00,-1.00,1.41,42.41,0.0110,0.0489,-0.470,1.00
20.758,0.0333,639.0,359.0,-29.746,-0.079,0.095,0.316,-35.33,0.075,0,0.00,0.00,0.00,0.00,0.0151,0.0719,-1.031,0.00
20.791,0.0333,639.0,359.0,-29.746,-0.079,-0.036,-0.119,-35.27,0.029,0,0.00,0.00,0.00,0.00,0.0006,0.4534,0.061,0.00
20.824,0.0334,640.0,359.0,-29.752,-0.100,-0.324,-1.081,-32.43,0.000,0,1.00,0.00,1.00,29.98,0.0221,1.0050,2.836,0.00
20.857,0.0333,639.0,359.0,-29.782,-0.165,-1.246,-2.311,-7.50,-53.939,0,-1.00,0.00,1.00,30.03,0.0720,1.5370,24.936,0.00
20.891,0.0334,639.0,359.0,-29.827,-0.275,-1.392,-3.994,14.05,-41.505,0,0.00,0.00,0.00,0.00,0.1182,1.6887,21.547,0.00
20.924,0.0333,639.0,359.0,-29.872,-0.437,-1.175,-5.215,40.33,-10.202,0,0.00,0.00,0.00,0.00,0.1684,1.2406,26.278,0.00
20.958,0.0333,640.0,359.0,-29.911,-0.624,-1.238,-5.909,62.15,-9.347,0,1.00,0.00,1.00,30.01,0.1906,0.6971,21.821,0.00
20.991,0.0333,639.0,359.0,-29.961,-0.863,-1.740,-7.840,71.88,-21.454,0,-1.00,0.00,1.00,30.00,0.2442,1.9946,9.728,0.00
21.024,0.0334,639.0,359.0,-30.027,-1.156,-2.019,-9.544,72.14,-21.065,0,0.00,0.00,0.00,0.00,0.3007,1.7269,0.268,0.00
21.058,0.0333,640.0,359.0,-30.085,-1.481,-1.534,-9.698,73.77,3.624,0,1.00,0.00,1.00,30.01,0.3304,0.5088,1.626,0.00
21.091,0.0333,639.0,359.0,-30.131,-1.813,-1.358,-10.144,75.82,0.000,0,-1.00,0.00,1.00,30.00,0.3348,0.4798,2.048,0.00
21.124,0.0333,640.0,359.0,-30.176,-2.165,-1.338,-10.831,77.14,0.000,0,1.00,0.00,1.00,30.00,0.3550,0.6873,1.321,0.00
21.158,0.0334,640.0,359.0,-30.175,-2.420,2.357,-1.242,78.34,167.865,0,0.00,0.00,0.00,0.00,0.2549,10.2762,1.204,0.00
21.191,0.0333,639.0,360.0,-30.138,-2.437,0.000,0.000,78.32,0.000,1,-1.00,1.00,1.41,42.47,0.0405,2.6642,-0.022,0.00
21.224,0.0333,640.0,360.0,-30.138,-2.436,0.000,0.000,79.16,0.000,1,1.00,0.00,1.00,30.01,0.0003,0.0000,0.838,0.00
21.258,0.0333,639.0,360.0,-30.139,-2.411,-0.169,1.823,77.99,-58.465,0,-1.00,0.00,1.00,29.99,0.0257,1.8313,-1.166,0.00
21.291,0.0333,639.0,360.0,-30.137,-2.293,0.234,3.113,66.08,-63.331,0,0.00,0.00,0.00,0.00,0.1177,1.3511,-11.915,0.00
21.324,0.0333,639.0,360.0,-30.150,-2.139,0.082,6.346,63.09,-125.779,0,0.00,0.00,0.00,0.00,0.1544,3.2368,-2.983,0.00
21.357,0.0333,639.0,360.0,-30.141,-1.826,0.854,11.297,58.00,-112.319,0,0.00,0.00,0.00,0.00,0.3137,5.0113,-5.091,0.00
21.391,0.0333,639.0,360.0,-30.099,-1.375,1.028,14.010,43.59,-107.692,0,0.00,0.00,0.00,0.00,0.4524,2.7185,-14.409,0.00
21.424,0.0333,640.0,360.0,-30.055,-0.912,2.379,13.507,10.86,2.683,0,1.00,0.00,1.00,30.00,0.4649,1.4412,-32.738,0.00
21.457,0.0333,640.0,360.0,-29.902,-0.485,5.498,12.164,-11.70,238.435,0,0.00,0.00,0.00,0.00,0.4538,3.3959,-22.557,0.00
21.491,0.0333,640.0,360.0,-29.757,-0.090,2.778,11.313,-33.86,290.621,0,0.00,0.00,0.00,0.00,0.4208,2.8502,-22.162,0.00
21.524,0.0333,640.0,360.0,-29.675,0.263,-0.270,9.393,-48.38,0.000,0,0.00,0.00,0.00,0.00,0.3626,3.6021,-14.518,0.00
21.557,0.0333,640.0,360.0,-29.663,0.503,1.133,6.413,-54.72,-0.024,0,0.00,0.00,0.00,0.00,0.2397,3.2939,-6.340,0.00
21.591,0.0334,640.0,360.0,-29.587,0.724,3.016,6.753,-61.13,0.001,0,0.00,0.00,0.00,0.00,0.2340,1.9129,-6.407,0.00
21.624,0.0333,640.0,359.0,-29.447,0.962,4.900,7.300,-68.40,0.002,0,0.00,-1.00,1.00,29.99,0.2757,1.9618,-7.268,0.00
21.657,0.0333,639.0,360.0,-29.241,1.173,6.815,1.680,-76.00,300.474,0,-1.00,1.00,1.41,42.47,0.2955,5.9376,-7.601,0.00
21.691,0.0334,640.0,360.0,-28.982,1.174,8.545,0.090,-83.14,0.000,0,1.00,0.00,1.00,29.98,0.2585,2.3497,-7.143,0.00
21.724,0.0333,639.0,360.0,-28.848,1.126,1.070,-1.139,-86.67,-403.940,0,-1.00,0.00,1.00,30.03,0.1427,7.5753,-3.531,0.00
21.757,0.0333,640.0,360.0,-28.854,1.123,0.293,0.020,-86.54,28.011,1,1.00,0.00,1.00,29.99,0.0061,1.3959,0.135,0.00
21.791,0.0333,640.0,360.0,-28.850,1.127,-0.396,0.172,-86.68,125.596,0,0.00,0.00,0.00,0.00,0.0056,0.7054,-0.145,0.00
21.824,0.0334,640.0,359.0,-28.867,1.137,-0.911,0.204,-86.25,71.579,0,0.00,-1.00,1.00,29.98,0.0192,0.5166,0.432,0.00
21.858,0.0333,639.0,359.0,-28.884,1.143,-0.412,0.117,-85.76,33.001,0,-1.00,0.00,1.00,30.00,0.0184,0.5063,0.488,0.00
21.891,0.0333,640.0,359.0,-28.883,1.139,0.234,-0.365,-85.79,-19.772,0,1.00,0.00,1.00,30.03,0.0035,0.8065,-0.026,0.00
21.924,0.0333,640.0,359.0,-28.871,1.069,0.504,-3.566,-97.68,-50.831,0,0.00,0.00,0.00,0.00,0.0718,3.2125,-11.894,0.00
21.957,0.0333,640.0,359.0,-28.857,0.967,0.098,-2.980,-134.65,-76.468,0,0.00,0.00,0.00,0.00,0.1029,0.7130,-36.968,0.00
21.991,0.0333,639.0,359.0,-28.870,0.855,-0.377,-3.611,-167.70,-105.922,0,-1.00,0.00,1.00,30.00,0.1125,0.7899,-33.052,0.00
22.024,0.0333,639.0,360.0,-28.896,0.711,-0.667,-4.701,167.10,-117.481,0,0.00,1.00,1.00,30.00,0.1461,1.1278,-25.201,0.00
22.057,0.0333,639.0,359.0,-28.935,0.530,-1.083,-5.726,142.78,-139.286,0,0.00,-1.00,1.00,30.00,0.1857,1.1058,-24.317,0.00
22.091,0.0333,639.0,360.0,-28.979,0.378,-0.661,0.179,121.73,-43.698,0,0.00,1.00,1.00,30.00,0.1578,5.9196,-21.053,0.00
22.124,0.0334,639.0,360.0,-28.998,0.383,-0.594,0.144,121.50,-38.892,0,0.00,0.00,0.00,0.00,0.0201,0.0752,-0.225,0.00
22.157,0.0333,639.0,360.0,-29.010,0.384,-0.092,0.021,121.29,-5.971,1,0.00,0.00,0.00,0.00,0.0112,0.5175,-0.218,0.00
22.191,0.0333,640.0,360.0,-29.011,0.385,-0.039,0.009,121.27,-2.556,1,1.00,0.00,1.00,30.00,0.0019,0.0539,-0.014,0.00
22.224,0.0333,640.0,360.0,-29.018,0.386,-0.313,0.068,120.98,-20.407,1,0.00,0.00,0.00,0.00,0.0065,0.2800,-0.293,0.00
22.257,0.0333,640.0,360.0,-29.068,0.394,-2.305,0.692,114.00,-145.881,0,0.00,0.00,0.00,0.00,0.0506,2.0881,-6.976,0.00
22.291,0.0333,640.0,360.0,-29.083,0.393,0.885,-0.124,125.57,56.863,0,0.00,0.00,0.00,0.00,0.0154,3.2929,11.572,0.00
22.324,0.0333,640.0,360.0,-29.055,0.390,0.616,-0.106,153.39,39.764,0,0.00,0.00,0.00,0.00,0.0285,0.2696,27.819,0.00
22.357,0.0333,640.0,360.0,-29.036,0.388,0.505,-0.097,177.27,32.691,1,0.00,0.00,0.00,0.00,0.0187,0.1117,23.875,0.00
22.391,0.0333,640.0,359.0,-29.004,0.387,1.095,0.058,-159.93,79.523,0,0.00,-1.00,1.00,30.01,0.0320,0.6105,22.800,0.00
22.424,0.0333,640.0,359.0,-28.964,0.380,0.980,-0.261,-160.57,64.444,0,0.00,0.00,0.00,0.00,0.0409,0.3391,-0.643,0.00
22.457,0.0333,640.0,359.0,-28.964,0.380,0.000,0.000,173.27,-0.001,1,0.00,0.00,0.00,0.00,0.0001,1.0142,-26.156,0.00
22.491,0.0333,640.0,359.0,-28.966,0.380,-0.186,0.051,157.12,-12.253,1,0.00,0.00,0.00,0.00,0.0021,0.1928,-16.147,0.00
22.524,0.0333,639.0,360.0,-28.979,0.383,-0.445,0.117,151.55,-29.233,0,-1.00,1.00,1.41,42.45,0.0134,0.2672,-5.569,1.00
22.557,0.0333,639.0,360.0,-28.996,0.386,-0.514,0.127,142.79,-33.679,0,0.00,0.00,0.00,0.00,0.0169,0.0704,-8.761,0.00
22.591,0.0333,639.0,360.0,-29.020,0.390,-0.686,0.152,136.45,-44.640,0,0.00,0.00,0.00,0.00,0.0250,0.1730,-6.340,0.00
22.624,0.0333,640.0,360.0,-29.036,0.392,-0.237,0.048,141.69,-15.382,1,1.00,0.00,1.00,30.01,0.0162,0.4604,5.240,0.00
22.657,0.0333,640.0,360.0,-29.032,0.392,0.157,-0.032,165.29,10.205,1,0.00,0.00,0.00,0.00,0.0046,0.4025,23.599,0.00
22.691,0.0334,640.0,360.0,-28.994,0.386,2.322,-0.513,179.04,151.151,0,0.00,0.00,0.00,0.00,0.0381,2.2175,13.751,0.00
22.724,0.0333,639.0,359.0,-28.979,0.384,-1.111,0.302,177.64,-73.114,0,-1.00,-1.00,1.41,42.47,0.0153,3.5280,-1.398,0.00
22.757,0.0333,639.0,359.0,-29.040,0.394,-1.860,0.397,177.15,-120.858,0,0.00,0.00,0.00,0.00,0.0621,0.7557,-0.495,0.00
22.791,0.0333,639.0,360.0,-29.095,0.400,0.000,0.000,178.25,-0.005,1,0.00,1.00,1.00,30.01,0.0553,1.9021,1.101,0.00
22.824,0.0333,639.0,360.0,-29.095,0.400,0.000,0.000,178.21,-0.001,1,0.00,0.00,0.00,0.00,0.0000,0.0001,-0.043,0.00
