timestamp, playerX, playerY, velocityX, velocityY, hammerAngle, hammerAngularVel, isGrounded
12.802, -44.677, -2.403, 0.000, 0.000, -8.5, 0.00, 1
12.819, -44.677, -2.403, 0.000, 0.000, -8.4, 0.00, 1
12.836, -44.677, -2.403, 0.000, 0.000, -8.3, 0.00, 1
12.852, -44.677, -2.403, 0.000, 0.000, -8.3, 0.00, 1
12.869, -44.677, -2.403, 0.000, 0.000, -8.2, 0.00, 1
12.886, -44.677, -2.403, 0.000, 0.000, -8.2, 0.00, 1
12.902, -44.677, -2.403, 0.000, 0.000, -8.2, 0.00, 1
12.919, -44.677, -2.403, 0.000, 0.000, -8.2, 0.00, 1
12.936, -44.677, -2.403, 0.000, 0.000, -8.2, 0.00, 1
12.952, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
12.969, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
12.986, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.002, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.019, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.035, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.052, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.069, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.085, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.102, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.119, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.135, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.152, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.169, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.185, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.202, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.219, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.236, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.252, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.269, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.286, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.302, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.319, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.336, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.352, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.369, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.386, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.402, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.419, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.436, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.452, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.469, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.485, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.502, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.519, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.535, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.552, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.569, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.585, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.602, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.619, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.635, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.652, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.669, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.685, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.702, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.719, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.735, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.752, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.769, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.785, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.802, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.819, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.836, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.852, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.869, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.886, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.902, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.919, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.936, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.952, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.969, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
13.985, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.002, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.019, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.035, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.052, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.069, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.085, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.102, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.119, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.135, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.152, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.169, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.185, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.202, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.219, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.235, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.252, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.269, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.285, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.302, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.319, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.336, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.352, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.369, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.386, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
14.402, -44.677, -2.403, 0.000, 0.000, -8.1, 0.00, 1
