start_ts,end_ts,duration_s,act_px_x,act_px_y,return_code
1759690205009,1759690205.011,1759690224.517,19.507,5.738,3.158,0,-44.281,-2.422,0.000,0.000,13.500,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759690224519,1759690224.521,1759690244.032,19.511,-6.493,7.610,0,-44.281,-2.422,0.000,0.000,110.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759690244034,1759690244.035,1759690263.572,19.537,4.178,4.577,0,-44.281,-2.422,0.000,0.000,22.500,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759690263576,1759690263.577,1759690283.087,19.511,-5.950,-0.794,0,-40.764,-2.567,0.897,-0.117,-160.200,-34.860,1,3.562,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759725939693,1759725939.695,1759725959.403,19.709,4.383,-0.978,0,-44.281,-2.422,0.000,0.000,-15.000,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759725959407,1759725959.408,1759725978.964,19.556,5.738,3.158,0,-44.281,-2.422,0.000,0.000,13.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759725978966,1759725978.968,1759725998.524,19.556,-6.493,7.610,0,-44.281,-2.422,0.000,0.000,110.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759725998526,1759725998.527,1759726018.066,19.538,4.178,4.577,0,-44.281,-2.422,0.000,0.000,22.600,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759726018073,1759726018.075,1759726037.725,19.650,-5.950,-0.794,0,-40.764,-2.567,0.897,-0.117,-160.200,-34.860,1,3.562,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759727107875,1759727107.877,1759727127.455,19.579,4.383,-0.978,0,-44.281,-2.422,0.000,0.000,-15.000,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759727127458,1759727127.460,1759727147.059,19.599,5.738,3.158,0,-44.281,-2.422,0.000,0.000,13.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759727147063,1759727147.064,1759727166.668,19.604,-6.493,7.610,0,-44.281,-2.422,0.000,0.000,110.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759727166671,1759727166.674,1759727186.345,19.671,4.178,4.577,0,-44.281,-2.422,0.000,0.000,22.600,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759727186349,1759727186.351,1759727205.909,19.559,-5.950,-0.794,0,-40.775,-2.565,0.538,-0.146,-160.300,-3.140,1,3.533,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906415080,1759906415.087,1759906435.062,19.975,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906435163,1759906485.957,1759906492.788,6.831,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906556184,1759906556.190,1759906571.006,14.816,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906571108,1759906571.115,1759906573.802,2.687,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906573903,1759906573.907,1759906578.737,4.831,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906578839,1759906578.846,1759906598.608,19.762,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759906598709,1759906598.713,1759906618.464,19.751,0,0.000,0.000,0.000,0.000,0.000,0.000,1,0.000,,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
